recipe_id,recipe_name,category,category_id,preparation_time_min,calories,protein_g,carbohydrates_g,fat_g,estimated_cost_usd,dietary_tags
1363,Rustic Creamy Tomato & Mozzarella Penne Style 1363,Lunch,1,25,447.3,20.0,44.2,22.1,2.0,Vegetarian;Halal
1364,Golden Apple Slices with Natural Peanut Butter Style 1364,Snack,3,11,240.6,6.8,29.8,12.9,0.95,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1365,Savory Greek Yogurt Berry Nut Bowl Style 1365,Breakfast,0,14,545.8,31.4,30.6,36.8,4.07,Vegetarian;Gluten-Free;High-Protein;Halal
1366,Fresh Cheddar Cheese & Boiled Egg Power Snack Style 1366,Snack,3,6,239.6,16.6,2.5,18.0,1.01,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1367,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 1367,Dinner,2,25,824.6,63.3,30.9,49.0,3.75,High-Protein;Halal
1368,Fiesta Mediterranean Chickpea & Avocado Salad Style 1368,Lunch,1,7,653.4,16.2,53.8,45.8,3.69,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1369,Garden-Fresh Grilled Chicken & Quinoa Harvest Bowl Style 1369,Lunch,1,29,552.1,74.2,27.1,15.8,4.62,Gluten-Free;High-Protein;Halal
1370,Savory Avocado & Egg Whole Wheat Toast Style 1370,Breakfast,0,16,647.9,24.1,44.5,43.8,2.8,Vegetarian;Halal
1371,Smoky Turkey Avocado BLT Wrap Style 1371,Lunch,1,10,879.9,55.6,62.0,49.2,5.39,High-Protein;Halal
1372,Zesty Cheddar Cheese & Boiled Egg Power Snack Style 1372,Snack,3,4,243.3,16.8,3.4,18.1,1.13,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1373,Roasted Avocado & Egg Whole Wheat Toast Style 1373,Breakfast,0,13,641.4,24.1,43.5,43.8,2.7,Vegetarian;Halal
1374,Herb-Crusted Strawberries & Dark Chocolate Walnut Cup Style 1374,Snack,3,8,294.5,6.1,21.5,23.1,2.47,Vegan;Vegetarian;Gluten-Free;Halal
1375,Fresh Black Bean Burrito Bowl with Brown Rice Style 1375,Lunch,1,20,451.1,17.7,69.7,12.2,2.56,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1376,Golden Creamy Tomato & Mozzarella Penne Style 1376,Lunch,1,20,683.4,18.6,110.3,22.4,2.81,Vegetarian;Halal
1377,Savory Black Bean Burrito Bowl with Brown Rice Style 1377,Lunch,1,22,399.8,15.5,59.9,11.8,2.36,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1378,Rustic Mediterranean Chickpea & Avocado Salad Style 1378,Lunch,1,8,567.1,13.7,46.8,40.1,3.44,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1379,Hearty Turkey Avocado BLT Wrap Style 1379,Lunch,1,22,875.7,40.3,60.8,56.8,4.75,High-Protein;Halal
1380,Spicy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 1380,Dinner,2,39,705.3,41.8,46.1,39.2,6.94,Gluten-Free;High-Protein;Halal
1381,Smoky Creamy Tomato & Mozzarella Penne Style 1381,Lunch,1,28,1198.2,49.8,65.7,88.2,4.07,Vegetarian;Halal
1382,Herb-Crusted Black Bean Burrito Bowl with Brown Rice Style 1382,Lunch,1,29,364.9,17.7,60.9,6.8,2.32,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1383,Golden Turkey Avocado BLT Wrap Style 1383,Lunch,1,12,852.0,50.4,63.3,47.7,4.62,High-Protein;Halal
1384,Herb-Crusted Turkey Avocado BLT Wrap Style 1384,Lunch,1,15,807.1,45.2,60.4,46.4,4.52,High-Protein;Halal
1385,Golden Avocado & Egg Whole Wheat Toast Style 1385,Breakfast,0,8,502.4,11.4,42.4,34.8,2.06,Vegetarian;Halal
1386,Savory Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1386,Dinner,2,30,670.5,58.9,32.0,36.0,4.98,Gluten-Free;Dairy-Free;High-Protein;Halal
1387,Garden-Fresh Apple Slices with Natural Peanut Butter Style 1387,Snack,3,1,358.2,11.8,33.8,22.9,1.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1388,Roasted Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 1388,Dinner,2,31,854.9,48.8,58.2,47.2,7.96,Gluten-Free;High-Protein;Halal
1389,Roasted Avocado & Egg Whole Wheat Toast Style 1389,Breakfast,0,14,1112.4,29.6,67.0,87.8,4.9,Vegetarian;Halal
1390,Fiesta Greek Yogurt Berry Nut Bowl Style 1390,Breakfast,0,9,383.8,24.3,24.8,23.4,3.62,Vegetarian;Gluten-Free;High-Protein;Halal
1391,Herb-Crusted Savory Tofu & Mushroom Teriyaki Bowl Style 1391,Dinner,2,28,484.3,26.7,53.6,21.4,4.11,Vegan;Vegetarian;Dairy-Free;Halal
1392,Hearty Cheddar Cheese & Boiled Egg Power Snack Style 1392,Snack,3,5,283.5,19.3,3.6,21.4,1.25,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1393,Golden Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1393,Dinner,2,21,629.1,54.0,33.5,32.7,4.88,Gluten-Free;Dairy-Free;High-Protein;Halal
1394,Garden-Fresh Tuna Salad Whole Wheat Wrap Style 1394,Lunch,1,9,452.4,47.0,48.2,7.8,3.06,High-Protein;Halal
1395,Hearty Peanut Butter Banana Oatmeal Style 1395,Breakfast,0,6,651.4,25.0,81.0,28.9,1.33,Vegan;Vegetarian;Dairy-Free;Halal
1396,Rustic Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1396,Dinner,2,34,566.1,49.5,28.3,30.0,4.47,Gluten-Free;Dairy-Free;High-Protein;Halal
1397,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 1397,Dinner,2,38,822.7,69.5,36.9,42.6,3.97,High-Protein;Halal
1398,Fiesta Strawberries & Dark Chocolate Walnut Cup Style 1398,Snack,3,0,233.9,4.7,21.3,16.7,2.5,Vegan;Vegetarian;Gluten-Free;Halal
1399,Fresh Berry Chia Yogurt Parfait Style 1399,Breakfast,0,8,444.6,25.3,32.7,26.4,3.54,Vegetarian;Gluten-Free;Halal
1400,Fresh Avocado & Egg Whole Wheat Toast Style 1400,Breakfast,0,6,555.6,24.7,43.4,33.8,2.54,Vegetarian;Halal
1401,Crispy Turkey Avocado BLT Wrap Style 1401,Lunch,1,11,853.5,52.3,61.2,48.2,5.06,High-Protein;Halal
1402,Hearty Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 1402,Dinner,2,26,1304.6,55.0,77.1,89.3,10.02,Gluten-Free;High-Protein;Halal
1403,Crispy Creamy Garlic Parmesan Chicken Fettuccine Style 1403,Dinner,2,37,938.3,94.2,32.0,46.6,4.85,High-Protein;Halal
1404,Spicy Berry Chia Yogurt Parfait Style 1404,Breakfast,0,6,443.7,22.5,30.4,28.7,2.69,Vegetarian;Gluten-Free;Halal
1405,Fiesta Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1405,Dinner,2,21,533.5,43.3,34.8,25.9,4.12,Gluten-Free;Dairy-Free;High-Protein;Halal
1406,Garden-Fresh Savory Tofu & Mushroom Teriyaki Bowl Style 1406,Dinner,2,32,516.8,26.9,63.3,20.9,3.97,Vegan;Vegetarian;Dairy-Free;Halal
1407,Hearty Tuna Salad Whole Wheat Wrap Style 1407,Lunch,1,19,414.0,38.4,47.8,7.8,2.58,High-Protein;Halal
1408,Golden Berry Chia Yogurt Parfait Style 1408,Breakfast,0,1,495.2,26.3,34.9,30.9,3.6,Vegetarian;Gluten-Free;Halal
1409,Savory Mediterranean Chickpea & Avocado Salad Style 1409,Lunch,1,18,560.0,13.2,46.3,39.9,3.72,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1410,Smoky Creamy Garlic Parmesan Chicken Fettuccine Style 1410,Dinner,2,33,967.0,82.6,41.8,50.7,4.65,High-Protein;Halal
1411,Golden Cheddar Cheese & Boiled Egg Power Snack Style 1411,Snack,3,18,220.2,15.4,2.7,16.4,0.97,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1412,Crispy Tuna Salad Whole Wheat Wrap Style 1412,Lunch,1,13,433.8,42.4,48.3,7.9,2.87,High-Protein;Halal
1413,Savory High-Protein Tofu Breakfast Scramble Style 1413,Breakfast,0,12,294.8,14.6,12.3,22.6,2.38,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1414,Herb-Crusted Creamy Tomato & Mozzarella Penne Style 1414,Lunch,1,20,474.5,21.7,46.9,23.3,2.26,Vegetarian;Halal
1415,Hearty Peanut Butter Banana Oatmeal Style 1415,Breakfast,0,8,587.3,22.6,75.0,25.0,1.38,Vegan;Vegetarian;Dairy-Free;Halal
1416,Herb-Crusted Tuna Salad Whole Wheat Wrap Style 1416,Lunch,1,11,435.0,42.4,48.6,7.9,2.88,High-Protein;Halal
1417,Smoky Mediterranean Chickpea & Avocado Salad Style 1417,Lunch,1,8,632.7,17.5,58.5,41.1,4.04,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1418,Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 1418,Dinner,2,28,879.9,80.2,39.6,43.2,4.46,High-Protein;Halal
1419,Roasted Hearty Lentil & Vegetable Stew Style 1419,Dinner,2,38,422.6,17.6,66.7,11.1,2.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1420,Herb-Crusted Creamy Tomato & Mozzarella Penne Style 1420,Lunch,1,29,471.3,23.0,40.9,25.3,2.44,Vegetarian;Halal
1421,Rustic Tuna Salad Whole Wheat Wrap Style 1421,Lunch,1,10,457.1,48.2,47.9,7.9,3.09,High-Protein;Halal
1422,Fiesta Cheddar Cheese & Boiled Egg Power Snack Style 1422,Snack,3,7,243.3,16.8,3.4,18.1,1.13,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1423,Spicy Mediterranean Chickpea & Avocado Salad Style 1423,Lunch,1,8,593.9,16.0,51.4,40.4,3.65,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1424,Garden-Fresh Cheddar Cheese & Boiled Egg Power Snack Style 1424,Snack,3,3,221.7,15.5,3.0,16.4,1.02,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1425,Golden Turkey Avocado BLT Wrap Style 1425,Lunch,1,15,775.4,55.2,43.9,45.4,4.78,High-Protein;Halal
1426,Spicy Creamy Tomato & Mozzarella Penne Style 1426,Lunch,1,18,462.9,20.9,47.2,22.3,2.38,Vegetarian;Halal
1427,Smoky Grilled Chicken & Quinoa Harvest Bowl Style 1427,Lunch,1,31,526.2,60.8,29.4,18.2,4.52,Gluten-Free;High-Protein;Halal
1428,Roasted High-Protein Tofu Breakfast Scramble Style 1428,Breakfast,0,25,330.9,18.8,12.2,25.2,2.91,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1429,Golden Mediterranean Chickpea & Avocado Salad Style 1429,Lunch,1,11,599.4,13.0,45.2,44.8,3.63,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1430,Herb-Crusted Berry Chia Yogurt Parfait Style 1430,Breakfast,0,5,434.6,24.9,34.7,24.4,3.63,Vegetarian;Gluten-Free;Halal
1431,Rustic Classic Spinach & Mushroom Omelette Style 1431,Breakfast,0,17,525.9,31.3,5.6,42.5,2.8,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1432,Hearty High-Protein Tofu Breakfast Scramble Style 1432,Breakfast,0,24,262.9,16.3,11.5,18.8,2.53,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1433,Roasted Greek Yogurt Berry Nut Bowl Style 1433,Breakfast,0,1,368.9,22.6,33.0,18.8,3.24,Vegetarian;Gluten-Free;High-Protein;Halal
1434,Zesty Peanut Butter Banana Oatmeal Style 1434,Breakfast,0,12,641.5,24.6,83.3,26.7,1.3,Vegan;Vegetarian;Dairy-Free;Halal
1435,Fiesta Savory Tofu & Mushroom Teriyaki Bowl Style 1435,Dinner,2,28,495.4,27.4,56.7,21.1,4.43,Vegan;Vegetarian;Dairy-Free;Halal
1436,Rustic Savory Tofu & Mushroom Teriyaki Bowl Style 1436,Dinner,2,24,441.4,28.9,38.5,22.2,4.22,Vegan;Vegetarian;Dairy-Free;Halal
1437,Garden-Fresh Berry Chia Yogurt Parfait Style 1437,Breakfast,0,5,333.6,23.1,32.9,14.0,3.34,Vegetarian;Gluten-Free;Halal
1438,Garden-Fresh Berry Chia Yogurt Parfait Style 1438,Breakfast,0,6,486.7,28.1,35.1,28.9,3.71,Vegetarian;Gluten-Free;Halal
1439,Fiesta Turkey Avocado BLT Wrap Style 1439,Lunch,1,11,700.8,42.2,61.4,35.4,4.33,High-Protein;Halal
1440,Crispy Tuna Salad Whole Wheat Wrap Style 1440,Lunch,1,15,487.0,48.8,47.0,11.1,2.96,High-Protein;Halal
1441,Zesty High-Protein Tofu Breakfast Scramble Style 1441,Breakfast,0,19,341.4,19.6,13.2,25.7,2.97,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1442,Crispy Strawberries & Dark Chocolate Walnut Cup Style 1442,Snack,3,1,286.5,5.9,19.6,23.1,2.1,Vegan;Vegetarian;Gluten-Free;Halal
1443,Garden-Fresh Creamy Tomato & Mozzarella Penne Style 1443,Lunch,1,17,439.7,20.3,40.1,23.1,2.1,Vegetarian;Halal
1444,Savory Turkey Avocado BLT Wrap Style 1444,Lunch,1,10,835.9,49.5,61.1,47.4,4.88,High-Protein;Halal
1445,Fiesta Apple Slices with Natural Peanut Butter Style 1445,Snack,3,4,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1446,Golden Apple Slices with Natural Peanut Butter Style 1446,Snack,3,-1,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1447,Smoky Hearty Lentil & Vegetable Stew Style 1447,Dinner,2,33,395.1,12.7,53.5,15.8,1.81,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1448,Garden-Fresh High-Protein Tofu Breakfast Scramble Style 1448,Breakfast,0,22,318.7,17.8,11.2,24.7,2.71,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1449,Roasted Creamy Garlic Parmesan Chicken Fettuccine Style 1449,Dinner,2,40,888.5,82.0,35.8,44.9,4.47,High-Protein;Halal
1450,Savory Mediterranean Chickpea & Avocado Salad Style 1450,Lunch,1,17,615.3,16.5,55.3,40.8,3.82,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1451,Roasted Apple Slices with Natural Peanut Butter Style 1451,Snack,3,9,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1452,Fiesta Mediterranean Chickpea & Avocado Salad Style 1452,Lunch,1,17,625.8,18.8,59.8,38.4,4.01,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1453,Hearty Black Bean Burrito Bowl with Brown Rice Style 1453,Lunch,1,17,383.9,13.1,58.5,11.2,2.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1454,Zesty Turkey Avocado BLT Wrap Style 1454,Lunch,1,25,877.2,56.3,60.8,49.2,5.23,High-Protein;Halal
1455,Garden-Fresh Classic Spinach & Mushroom Omelette Style 1455,Breakfast,0,23,377.8,22.5,5.1,30.4,2.35,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1456,Crispy Hearty Lentil & Vegetable Stew Style 1456,Dinner,2,43,443.9,15.4,63.2,16.0,2.22,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1457,Rustic Greek Yogurt Berry Nut Bowl Style 1457,Breakfast,0,1,475.2,29.5,40.7,24.5,4.13,Vegetarian;Gluten-Free;High-Protein;Halal
1458,Garden-Fresh Apple Slices with Natural Peanut Butter Style 1458,Snack,3,3,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1459,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 1459,Dinner,2,39,818.6,32.0,68.5,47.7,2.63,High-Protein;Halal
1460,Herb-Crusted Classic Spinach & Mushroom Omelette Style 1460,Breakfast,0,17,486.6,30.8,5.1,38.4,2.59,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1461,Golden Avocado & Egg Whole Wheat Toast Style 1461,Breakfast,0,14,581.6,24.0,51.4,33.7,2.61,Vegetarian;Halal
1462,Fiesta Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1462,Dinner,2,29,588.6,51.3,30.2,30.9,4.47,Gluten-Free;Dairy-Free;High-Protein;Halal
1463,Smoky Tuna Salad Whole Wheat Wrap Style 1463,Lunch,1,12,404.1,36.0,48.2,7.7,2.53,High-Protein;Halal
1464,Rustic Tuna Salad Whole Wheat Wrap Style 1464,Lunch,1,9,531.3,48.9,47.3,16.1,3.03,High-Protein;Halal
1465,Zesty Mediterranean Chickpea & Avocado Salad Style 1465,Lunch,1,15,594.3,15.3,51.6,40.5,3.64,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1466,Hearty Peanut Butter Banana Oatmeal Style 1466,Breakfast,0,20,735.2,38.7,78.4,33.6,2.42,Vegan;Vegetarian;Dairy-Free;Halal
1467,Spicy Greek Yogurt Berry Nut Bowl Style 1467,Breakfast,0,11,412.0,23.6,41.5,19.6,4.09,Vegetarian;Gluten-Free;High-Protein;Halal
1468,Spicy Creamy Tomato & Mozzarella Penne Style 1468,Lunch,1,24,513.2,24.7,46.6,26.3,2.27,Vegetarian;Halal
1469,Savory Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 1469,Dinner,2,29,755.2,40.7,52.2,42.6,6.85,Gluten-Free;High-Protein;Halal
1470,Hearty Peanut Butter Banana Oatmeal Style 1470,Breakfast,0,11,702.5,27.3,88.6,30.2,1.42,Vegan;Vegetarian;Dairy-Free;Halal
1471,Fresh Creamy Tomato & Mozzarella Penne Style 1471,Lunch,1,21,438.6,24.4,45.3,19.3,2.41,Vegetarian;Halal
1472,Rustic Avocado & Egg Whole Wheat Toast Style 1472,Breakfast,0,6,719.6,22.0,59.1,46.7,2.74,Vegetarian;Halal
1473,Rustic Grilled Chicken & Quinoa Harvest Bowl Style 1473,Lunch,1,25,792.2,71.7,73.0,24.8,5.66,Gluten-Free;High-Protein;Halal
1474,Crispy Tuna Salad Whole Wheat Wrap Style 1474,Lunch,1,17,416.7,38.5,48.4,7.8,2.67,High-Protein;Halal
1475,Zesty Savory Tofu & Mushroom Teriyaki Bowl Style 1475,Dinner,2,21,428.8,25.6,58.8,13.6,4.14,Vegan;Vegetarian;Dairy-Free;Halal
1476,Smoky High-Protein Tofu Breakfast Scramble Style 1476,Breakfast,0,16,328.3,18.5,12.9,24.8,3.02,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1477,Rustic Greek Yogurt Berry Nut Bowl Style 1477,Breakfast,0,1,429.8,23.0,43.2,21.3,3.7,Vegetarian;Gluten-Free;High-Protein;Halal
1478,Herb-Crusted Berry Chia Yogurt Parfait Style 1478,Breakfast,0,5,447.5,26.4,34.8,25.1,3.68,Vegetarian;Gluten-Free;Halal
1479,Hearty Grilled Chicken & Quinoa Harvest Bowl Style 1479,Lunch,1,23,500.8,52.7,33.1,17.4,3.96,Gluten-Free;High-Protein;Halal
1480,Hearty Grilled Chicken & Quinoa Harvest Bowl Style 1480,Lunch,1,33,625.7,72.8,27.0,24.4,4.67,Gluten-Free;High-Protein;Halal
1481,Golden Creamy Garlic Parmesan Chicken Fettuccine Style 1481,Dinner,2,35,970.8,86.7,29.7,54.7,4.86,High-Protein;Halal
1482,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 1482,Lunch,1,15,529.8,16.8,47.9,34.7,3.58,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1483,Herb-Crusted Hearty Lentil & Vegetable Stew Style 1483,Dinner,2,30,397.9,18.0,66.7,8.4,2.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1484,Spicy Avocado & Egg Whole Wheat Toast Style 1484,Breakfast,0,19,637.8,23.9,42.7,43.7,2.58,Vegetarian;Halal
1485,Rustic Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1485,Dinner,2,35,662.3,57.1,35.3,34.4,5.05,Gluten-Free;Dairy-Free;High-Protein;Halal
1486,Rustic Creamy Tomato & Mozzarella Penne Style 1486,Lunch,1,22,491.6,24.0,42.4,26.3,2.31,Vegetarian;Halal
1487,Spicy Savory Tofu & Mushroom Teriyaki Bowl Style 1487,Dinner,2,30,419.9,23.1,45.4,19.0,3.73,Vegan;Vegetarian;Dairy-Free;Halal
1488,Crispy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 1488,Dinner,2,31,819.1,51.9,46.5,46.2,8.14,Gluten-Free;High-Protein;Halal
1489,Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 1489,Dinner,2,26,834.7,81.1,27.5,42.9,4.38,High-Protein;Halal
1490,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 1490,Lunch,1,9,579.6,14.4,49.3,40.2,3.68,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1491,Zesty Creamy Garlic Parmesan Chicken Fettuccine Style 1491,Dinner,2,33,1027.7,90.3,37.8,55.8,5.07,High-Protein;Halal
1492,Herb-Crusted Turkey Avocado BLT Wrap Style 1492,Lunch,1,22,846.9,51.9,59.9,48.1,4.8,High-Protein;Halal
1493,Hearty Tuna Salad Whole Wheat Wrap Style 1493,Lunch,1,17,411.1,37.5,48.6,7.3,2.62,High-Protein;Halal
1494,Golden Strawberries & Dark Chocolate Walnut Cup Style 1494,Snack,3,5,229.1,4.6,20.1,16.6,2.27,Vegan;Vegetarian;Gluten-Free;Halal
1495,Garden-Fresh Grilled Chicken & Quinoa Harvest Bowl Style 1495,Lunch,1,20,627.1,69.6,31.7,24.2,4.79,Gluten-Free;High-Protein;Halal
1496,Roasted Black Bean Burrito Bowl with Brown Rice Style 1496,Lunch,1,15,443.5,18.0,68.0,12.0,2.45,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1497,Fresh Turkey Avocado BLT Wrap Style 1497,Lunch,1,24,867.5,54.7,60.6,48.8,5.08,High-Protein;Halal
1498,Rustic Hearty Lentil & Vegetable Stew Style 1498,Dinner,2,44,674.5,19.2,72.7,38.0,3.1,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1499,Spicy Hearty Lentil & Vegetable Stew Style 1499,Dinner,2,34,448.2,15.2,64.1,15.9,1.98,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1500,Herb-Crusted Banana Almond Protein Smoothie Style 1500,Snack,3,13,579.8,29.8,49.0,32.4,2.24,Vegetarian;Gluten-Free;Halal
1501,Zesty Grilled Chicken & Quinoa Harvest Bowl Style 1501,Lunch,1,24,538.8,53.8,31.0,22.3,4.05,Gluten-Free;High-Protein;Halal
1502,Crispy Cheddar Cheese & Boiled Egg Power Snack Style 1502,Snack,3,8,241.1,16.7,2.9,18.1,1.06,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1503,Crispy Greek Yogurt Berry Nut Bowl Style 1503,Breakfast,0,3,435.6,25.1,40.2,22.3,3.88,Vegetarian;Gluten-Free;High-Protein;Halal
1504,Hearty Grilled Chicken & Quinoa Harvest Bowl Style 1504,Lunch,1,27,568.0,68.7,29.4,18.9,4.55,Gluten-Free;High-Protein;Halal
1505,Savory Berry Chia Yogurt Parfait Style 1505,Breakfast,0,11,515.6,28.6,32.6,33.1,3.59,Vegetarian;Gluten-Free;Halal
1506,Roasted Black Bean Burrito Bowl with Brown Rice Style 1506,Lunch,1,27,449.2,17.7,69.4,12.1,2.57,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1507,Zesty Black Bean Burrito Bowl with Brown Rice Style 1507,Lunch,1,19,381.5,13.8,56.8,11.8,2.19,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1508,Zesty Strawberries & Dark Chocolate Walnut Cup Style 1508,Snack,3,14,250.6,5.1,18.1,19.8,1.85,Vegan;Vegetarian;Gluten-Free;Halal
1509,Fiesta Creamy Garlic Parmesan Chicken Fettuccine Style 1509,Dinner,2,37,869.6,74.5,32.4,47.9,4.21,High-Protein;Halal
1510,Smoky Black Bean Burrito Bowl with Brown Rice Style 1510,Lunch,1,20,491.5,20.2,78.5,12.3,2.78,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1511,Hearty Avocado & Egg Whole Wheat Toast Style 1511,Breakfast,0,8,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
1512,Garden-Fresh Black Bean Burrito Bowl with Brown Rice Style 1512,Lunch,1,29,419.7,16.3,63.8,12.0,2.51,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1513,Smoky High-Protein Tofu Breakfast Scramble Style 1513,Breakfast,0,16,335.4,15.1,20.4,23.6,3.37,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
1514,Garden-Fresh Peanut Butter Banana Oatmeal Style 1514,Breakfast,0,10,635.4,24.3,82.9,26.4,1.27,Vegan;Vegetarian;Dairy-Free;Halal
1515,Zesty Classic Spinach & Mushroom Omelette Style 1515,Breakfast,0,13,380.2,22.7,5.4,30.4,2.43,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1516,Golden Classic Spinach & Mushroom Omelette Style 1516,Breakfast,0,15,261.6,11.2,3.7,23.4,1.6,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1517,Smoky Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1517,Dinner,2,25,644.6,55.0,34.7,33.5,4.83,Gluten-Free;Dairy-Free;High-Protein;Halal
1518,Smoky Creamy Garlic Parmesan Chicken Fettuccine Style 1518,Dinner,2,37,894.9,76.9,34.3,48.9,4.33,High-Protein;Halal
1519,Smoky Strawberries & Dark Chocolate Walnut Cup Style 1519,Snack,3,1,232.3,4.7,20.9,16.7,2.42,Vegan;Vegetarian;Gluten-Free;Halal
1520,Golden Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 1520,Dinner,2,22,584.1,66.9,14.2,30.5,7.98,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
1521,Roasted Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 1521,Dinner,2,23,809.6,59.7,71.5,33.8,3.96,Gluten-Free;Dairy-Free;High-Protein;Halal
1522,Roasted Strawberries & Dark Chocolate Walnut Cup Style 1522,Snack,3,13,296.1,6.2,21.9,23.2,2.54,Vegan;Vegetarian;Gluten-Free;Halal
1523,Garden-Fresh Banana Almond Protein Smoothie Style 1523,Snack,3,12,467.5,20.1,52.6,22.7,2.07,Vegetarian;Gluten-Free;Halal
1524,Spicy Hearty Lentil & Vegetable Stew Style 1524,Dinner,2,33,407.0,15.8,64.6,11.0,2.06,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
1525,Rustic Cheddar Cheese & Boiled Egg Power Snack Style 1525,Snack,3,16,200.1,14.2,2.6,14.8,0.91,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
1526,Spicy Peanut Butter Banana Oatmeal Style 1526,Breakfast,0,12,724.2,28.4,95.2,29.1,1.47,Vegan;Vegetarian;Dairy-Free;Halal
1527,Garden-Fresh Savory Tofu & Mushroom Teriyaki Bowl Style 1527,Dinner,2,31,448.9,24.2,50.5,19.7,3.81,Vegan;Vegetarian;Dairy-Free;Halal
